Participant, Adaptor, Proportion, DV, IV, BaseSize, Setting, RT
5,baseline,0.71,SF,size,4,3.7388,3.4066
5,baseline,1,SF,size,4,4.2391,4.8091
5,baseline,1,SF,size,4,4.6093,2.9248
5,baseline,1,SF,size,4,5.4496,4.0546
5,baseline,1,SF,size,4,4.6093,5.0304
5,baseline,1.41,SF,size,4,5.6826,6.07
5,baseline,1.41,SF,size,4,5.2261,1.6821
5,baseline,1.41,SF,size,4,4.4203,3.0109
5,baseline,1.41,SF,size,4,3.2975,1.4157
5,baseline,2,SF,size,4,5.0119,4.7217
5,baseline,2,SF,size,4,4.4203,3.1267
5,baseline,2,SF,size,4,4.8064,4.413
5,baseline,2,SF,size,4,3.5855,5.1715
5,baseline,4,SF,size,4,4.2391,4.6554
5,baseline,4,SF,size,4,3.2975,2.8116
5,baseline,4,SF,size,4,3.7388,1.7452
5,baseline,4,SF,size,4,2.9083,6.832
5,baseline,0.25,SF,size,8,2.9083,5.7755
5,baseline,0.25,SF,size,8,6.1789,3.2269
5,baseline,0.25,SF,size,8,4.8064,6.9575
5,baseline,0.25,SF,size,8,4.2391,5.1733
5,baseline,0.5,SF,size,8,4.8064,3.1571
5,baseline,0.5,SF,size,8,6.1789,2.6641
5,baseline,0.5,SF,size,8,5.2261,5.3291
5,baseline,0.5,SF,size,8,5.0119,6.5422
5,baseline,0.71,SF,size,8,4.2391,5.3629
5,baseline,0.71,SF,size,8,5.2261,4.6311
5,baseline,0.71,SF,size,8,3.8986,5.052
5,baseline,0.71,SF,size,8,5.9255,4.5622
5,baseline,1,SF,size,8,3.2975,2.2096
5,baseline,1,SF,size,8,4.8064,5.1607
5,baseline,1,SF,size,8,4.6093,4.5079
5,baseline,1,SF,size,8,4.8064,6.3137
5,baseline,1.41,SF,size,8,3.8986,4.2617
5,baseline,1.41,SF,size,8,4.6093,5.3227
5,baseline,1.41,SF,size,8,3.7388,4.2736
5,baseline,1.41,SF,size,8,5.2261,3.0371
5,baseline,2,SF,size,8,4.8064,3.9407
5,baseline,2,SF,size,8,3.8986,1.3676
5,baseline,2,SF,size,8,4.0653,3.8964
5,baseline,2,SF,size,8,4.6093,2.8394
5,baseline,4,SF,size,8,3.5855,5.6053
5,baseline,4,SF,size,8,2.6747,3.2623
5,baseline,4,SF,size,8,3.8986,6.0428
5,baseline,4,SF,size,8,4.4203,1.9785
5,baseline,0.25,SF,size,8,5.2261,8.6458
5,baseline,0.25,SF,size,8,5.4496,2.7637
5,baseline,0.25,SF,size,8,4.0653,6.1776
5,baseline,0.25,SF,size,8,3.2975,7.883
5,baseline,0.5,SF,size,8,3.5855,5.1767
5,baseline,0.5,SF,size,8,4.6093,4.7112
5,baseline,0.5,SF,size,8,3.8986,3.7194
5,baseline,0.5,SF,size,8,3.0326,6.0647
5,baseline,0.71,SF,size,8,4.4203,2.0015
5,baseline,0.71,SF,size,8,3.8986,8.5315
5,baseline,0.71,SF,size,8,4.4203,3.1219
5,baseline,0.71,SF,size,8,5.4496,4.2766
5,baseline,1,SF,size,8,4.6093,6.465
5,baseline,1,SF,size,8,4.4203,1.9245
5,baseline,1,SF,size,8,4.0653,3.0389
5,baseline,1,SF,size,8,4.4203,2.3367
5,baseline,1.41,SF,size,8,2.565,2.6229
5,baseline,1.41,SF,size,8,5.4496,3.8516
5,baseline,1.41,SF,size,8,3.7388,5.8337
5,baseline,1.41,SF,size,8,3.5855,3.105
5,baseline,2,SF,size,8,5.4496,5.4708
5,baseline,2,SF,size,8,2.2623,6.78
5,baseline,2,SF,size,8,2.789,8.3199
5,baseline,2,SF,size,8,2.6747,8.4696
5,baseline,4,SF,size,8,12.0731,13.3399
5,baseline,4,SF,size,8,2.565,5.8503
5,baseline,4,SF,size,8,1.9135,9.8934
5,baseline,4,SF,size,8,1.9953,5.0522
5,baseline,0.25,SF,SF,4,0.70057,2.5803
5,baseline,0.25,SF,SF,4,0.79433,1.1143
5,baseline,0.25,SF,SF,4,1.0648,2.8242
5,baseline,0.25,SF,SF,4,0.79433,6.1001
5,baseline,0.5,SF,SF,4,1.9135,3.4869
5,baseline,0.5,SF,SF,4,1.835,4.0783
5,baseline,0.5,SF,SF,4,1.835,7.0376
5,baseline,0.5,SF,SF,4,1.9135,5.9478
5,baseline,0.71,SF,SF,4,4.4203,3.7234
5,baseline,0.71,SF,SF,4,3.2975,3.0197
5,baseline,0.71,SF,SF,4,3.0326,4.9902
5,baseline,0.71,SF,SF,4,5.6826,3.8872
5,baseline,1,SF,SF,4,4.4203,5.3795
5,baseline,1,SF,SF,4,5.2261,3.2572
5,baseline,1,SF,SF,4,5.0119,5.7267
5,baseline,1,SF,SF,4,4.4203,3.8736
5,baseline,1.41,SF,SF,4,5.4496,3.5565
5,baseline,1.41,SF,SF,4,6.1789,3.0586
5,baseline,1.41,SF,SF,4,7.6176,3.8972
5,baseline,1.41,SF,SF,4,8.2829,4.8443
5,baseline,2,SF,SF,4,7.9433,2.9779
5,baseline,2,SF,SF,4,5.2261,4.2854
5,baseline,2,SF,SF,4,6.443,5.6176
5,baseline,2,SF,SF,4,7.3053,3.1517
5,baseline,4,SF,SF,4,12.5893,3.2589
5,baseline,4,SF,SF,4,14.274,1.8433
5,baseline,4,SF,SF,4,11.1034,4.4748
5,baseline,4,SF,SF,4,13.1275,5.0173
5,baseline,0.25,SF,SF,4,0.79433,1.2971
5,baseline,0.25,SF,SF,4,1.1103,4.4188
5,baseline,0.25,SF,SF,4,1.0212,1.0166
5,baseline,0.25,SF,SF,4,0.90063,2.9
5,baseline,0.5,SF,SF,4,1.835,1.0891
5,baseline,0.5,SF,SF,4,2.0806,0.95068
5,baseline,0.5,SF,SF,4,2.1695,2.5607
5,baseline,0.5,SF,SF,4,2.1695,4.4654
5,baseline,0.71,SF,SF,4,3.7388,4.4535
5,baseline,0.71,SF,SF,4,3.5855,4.8476
5,baseline,0.71,SF,SF,4,3.5855,4.2271
5,baseline,0.71,SF,SF,4,4.0653,4.1394
5,baseline,1,SF,SF,4,3.8986,2.5078
5,baseline,1,SF,SF,4,4.0653,3.7093
5,baseline,1,SF,SF,4,4.8064,3.6774
5,baseline,1,SF,SF,4,4.6093,2.2297
5,baseline,1.41,SF,SF,4,6.443,2.5335
5,baseline,1.41,SF,SF,4,5.2261,1.5911
5,baseline,1.41,SF,SF,4,6.7185,4.3028
5,baseline,1.41,SF,SF,4,5.2261,3.9875
5,baseline,2,SF,SF,4,10.6481,1.3411
5,baseline,2,SF,SF,4,9.7928,3.3795
5,baseline,2,SF,SF,4,8.2829,0.90906
5,baseline,2,SF,SF,4,5.2261,4.0135
5,baseline,4,SF,SF,4,13.1275,2.514
5,baseline,4,SF,SF,4,8.2829,3.6671
5,baseline,4,SF,SF,4,10.6481,3.7584
5,baseline,4,SF,SF,4,9.7928,4.8901
5,baseline,0.25,SF,SF,8,1.9135,2.5478
5,baseline,0.25,SF,SF,8,1.0212,7.0375
5,baseline,0.25,SF,SF,8,1.1578,4.8708
5,baseline,0.25,SF,SF,8,1.4884,3.3089
5,baseline,0.5,SF,SF,8,2.359,6.2962
5,baseline,0.5,SF,SF,8,2.1695,6.2239
5,baseline,0.5,SF,SF,8,3.2975,6.9833
5,baseline,0.5,SF,SF,8,2.4599,2.6692
5,baseline,0.71,SF,SF,8,3.7388,6.2733
5,baseline,0.71,SF,SF,8,1.9953,4.407
5,baseline,0.71,SF,SF,8,2.789,4.225
5,baseline,0.71,SF,SF,8,1.7598,3.5512
5,baseline,1,SF,SF,8,3.1623,3.7266
5,baseline,1,SF,SF,8,2.565,6.0861
5,baseline,1,SF,SF,8,3.8986,3.8023
5,baseline,1,SF,SF,8,4.4203,7.0835
5,baseline,1.41,SF,SF,8,3.8986,4.8476
5,baseline,1.41,SF,SF,8,3.7388,6.4618
5,baseline,1.41,SF,SF,8,7.9433,5.008
5,baseline,1.41,SF,SF,8,4.6093,4.1185
5,baseline,2,SF,SF,8,5.6826,4.4658
5,baseline,2,SF,SF,8,8.2829,7.4445
5,baseline,2,SF,SF,8,7.0057,4.6139
5,baseline,2,SF,SF,8,8.2829,7.9218
5,baseline,4,SF,SF,8,11.5781,4.3101
5,baseline,4,SF,SF,8,12.0731,6.4111
5,baseline,4,SF,SF,8,12.5893,7.9987
5,baseline,4,SF,SF,8,14.274,4.0938
5,baseline,0.25,SF,SF,8,1.6876,3.6612
5,baseline,0.25,SF,SF,8,1.1103,3.272
5,baseline,0.25,SF,SF,8,0.70057,7.9953
5,baseline,0.25,SF,SF,8,1.0212,1.746
5,baseline,0.5,SF,SF,8,3.8986,4.0677
5,baseline,0.5,SF,SF,8,3.0326,4.3433
5,baseline,0.5,SF,SF,8,2.4599,7.6508
5,baseline,0.5,SF,SF,8,2.0806,6.1834
5,baseline,0.71,SF,SF,8,4.8064,2.9038
5,baseline,0.71,SF,SF,8,2.789,2.2137
5,baseline,0.71,SF,SF,8,3.4385,6.1375
5,baseline,0.71,SF,SF,8,3.2975,4.8757
5,baseline,1,SF,SF,8,4.8064,3.61
5,baseline,1,SF,SF,8,4.0653,4.4939
5,baseline,1,SF,SF,8,3.4385,6.4466
5,baseline,1,SF,SF,8,5.2261,4.1351
5,baseline,1.41,SF,SF,8,4.6093,4.1842
5,baseline,1.41,SF,SF,8,5.4496,3.2287
5,baseline,1.41,SF,SF,8,5.2261,5.1269
5,baseline,1.41,SF,SF,8,7.9433,5.9989
5,baseline,2,SF,SF,8,7.0057,3.8756
5,baseline,2,SF,SF,8,3.5855,5.0299
5,baseline,2,SF,SF,8,7.9433,4.8998
5,baseline,2,SF,SF,8,6.443,3.4588
5,baseline,4,SF,SF,8,13.1275,2.4236
5,baseline,4,SF,SF,8,10.6481,5.8718
5,baseline,4,SF,SF,8,11.5781,6.3087
5,baseline,4,SF,SF,8,11.5781,3.6782
5,parallel,0.25,size,size,4,1.0625,2.3875
5,parallel,0.25,size,size,4,1.25,2.35
5,parallel,0.25,size,size,4,1.375,1.6252
5,parallel,0.25,size,size,4,0.6875,3.0998
5,parallel,0.5,size,size,4,2.1875,2.3125
5,parallel,0.5,size,size,4,2.25,3.1122
5,parallel,0.5,size,size,4,1.75,2.7249
5,parallel,0.5,size,size,4,1.875,1.3127
5,parallel,0.71,size,size,4,3.625,1.6002
5,parallel,0.71,size,size,4,3.5,3.6246
5,parallel,0.71,size,size,4,4.6875,1.4752
5,parallel,0.71,size,size,4,2.875,1.6751
5,parallel,1,size,size,4,6.0625,2.6499
5,parallel,1,size,size,4,4.6875,2.9998
5,parallel,1,size,size,4,4.875,2.6499
5,parallel,1,size,size,4,5.0625,1.9248
5,parallel,1.41,size,size,4,8.6875,2.0875
5,parallel,1.41,size,size,4,8.5625,2.3
5,parallel,1.41,size,size,4,8.375,2.0751
5,parallel,1.41,size,size,4,7.75,2.0251
5,parallel,2,size,size,4,9.875,3.1248
5,parallel,2,size,size,4,9.6875,2.6375
5,parallel,2,size,size,4,9.0625,2.0876
5,parallel,2,size,size,4,9.875,2.3375
5,parallel,4,size,size,4,15.25,2.8873
5,parallel,4,size,size,4,14.1875,3.0748
5,parallel,4,size,size,4,14.9375,3.0998
5,parallel,4,size,size,4,15.125,1.7379
5,parallel,0.25,size,size,4,0.625,1.4254
5,parallel,0.25,size,size,4,0.8125,3.3622
5,parallel,0.25,size,size,4,0.75,1.3253
5,parallel,0.25,size,size,4,0.75,1.7126
5,parallel,0.5,size,size,4,1.5625,1.9877
5,parallel,0.5,size,size,4,1.5625,2.2375
5,parallel,0.5,size,size,4,1.625,1.7376
5,parallel,0.5,size,size,4,1.9375,1.1003
5,parallel,0.71,size,size,4,4.1875,1.7251
5,parallel,0.71,size,size,4,3.3125,2.8873
5,parallel,0.71,size,size,4,3.1875,2.2875
5,parallel,0.71,size,size,4,3.5,1.0878
5,parallel,1,size,size,4,5.875,1.9376
5,parallel,1,size,size,4,6.5,2.2875
5,parallel,1,size,size,4,5.5,1.3253
5,parallel,1,size,size,4,5.3125,2.1375
5,parallel,1.41,size,size,4,7.625,1.5127
5,parallel,1.41,size,size,4,7.9375,2.1126
5,parallel,1.41,size,size,4,7.75,2.2125
5,parallel,1.41,size,size,4,8.3125,2.5249
5,parallel,2,size,size,4,9.1875,2.4624
5,parallel,2,size,size,4,9.375,2.9749
5,parallel,2,size,size,4,9.1875,2.0626
5,parallel,2,size,size,4,9,1.9251
5,parallel,4,size,size,4,15.875,3.1997
5,parallel,4,size,size,4,15.1875,2.6625
5,parallel,4,size,size,4,15.3125,2.3625
5,parallel,4,size,size,4,15.625,1.2003
5,parallel,0.25,size,size,8,1.5625,2.5624
5,parallel,0.25,size,size,8,1.375,2.5874
5,parallel,0.25,size,size,8,1.9375,1.1753
5,parallel,0.25,size,size,8,1.75,2.8498
5,parallel,0.5,size,size,8,4,1.9251
5,parallel,0.5,size,size,8,5.1875,1.4002
5,parallel,0.5,size,size,8,5.1875,1.3253
5,parallel,0.5,size,size,8,5.25,2.7498
5,parallel,0.71,size,size,8,7.8125,2.177
5,parallel,0.71,size,size,8,9.1875,1.7376
5,parallel,0.71,size,size,8,9.6875,1.8628
5,parallel,0.71,size,size,8,10.875,2.2125
5,parallel,1,size,size,8,11,2.7999
5,parallel,1,size,size,8,8.3125,2.4374
5,parallel,1,size,size,8,14.375,2.8
5,parallel,1,size,size,8,11.9375,2.35
5,parallel,1.41,size,size,8,13,1.6002
5,parallel,1.41,size,size,8,18.1875,2.2625
5,parallel,1.41,size,size,8,13.75,2.2375
5,parallel,1.41,size,size,8,17.1875,1.6501
5,parallel,2,size,size,8,20.8125,1.9507
5,parallel,2,size,size,8,22.5,1.1378
5,parallel,2,size,size,8,22.125,1.8501
5,parallel,2,size,size,8,16.875,1.9251
5,parallel,4,size,size,8,34,1.9502
5,parallel,4,size,size,8,32.3125,2.4749
5,parallel,4,size,size,8,34.25,1.5127
5,parallel,4,size,size,8,33.1875,2.3
5,parallel,0.25,size,size,8,1.5625,2.2125
5,parallel,0.25,size,size,8,1.625,1.5502
5,parallel,0.25,size,size,8,1.9375,1.9878
5,parallel,0.25,size,size,8,1.9375,1.6627
5,parallel,0.5,size,size,8,3.625,3.4372
5,parallel,0.5,size,size,8,3.8125,2.575
5,parallel,0.5,size,size,8,4,2.0251
5,parallel,0.5,size,size,8,6.3125,2.1376
5,parallel,0.71,size,size,8,7.625,1.7502
5,parallel,0.71,size,size,8,7.125,1.4877
5,parallel,0.71,size,size,8,8.6875,1.1503
5,parallel,0.71,size,size,8,6.9375,3.1498
5,parallel,1,size,size,8,10.125,2.7748
5,parallel,1,size,size,8,10.3125,1.9251
5,parallel,1,size,size,8,12.125,2.4875
5,parallel,1,size,size,8,8.75,2.4499
5,parallel,1.41,size,size,8,11.6875,5.3866
5,parallel,1.41,size,size,8,13.4375,2.325
5,parallel,1.41,size,size,8,16.625,2.0751
5,parallel,1.41,size,size,8,15,2.45
5,parallel,2,size,size,8,20.25,2.0012
5,parallel,2,size,size,8,22.9375,2.6749
5,parallel,2,size,size,8,16.6875,1.8126
5,parallel,2,size,size,8,24.25,1.9256
5,parallel,4,size,size,8,32.625,2.5249
5,parallel,4,size,size,8,33.5625,2.4499
5,parallel,4,size,size,8,31.9375,1.4002
5,parallel,4,size,size,8,30.75,1.7252
5,parallel,0.25,size,SF,4,4.875,2.3
5,parallel,0.25,size,SF,4,5.8125,2.8998
5,parallel,0.25,size,SF,4,5.6875,1.3877
5,parallel,0.25,size,SF,4,4.8125,2.4001
5,parallel,0.5,size,SF,4,4.6875,1.4627
5,parallel,0.5,size,SF,4,5.75,1.5752
5,parallel,0.5,size,SF,4,4.75,3.1248
5,parallel,0.5,size,SF,4,4.3125,3.0123
5,parallel,0.71,size,SF,4,4.125,2.275
5,parallel,0.71,size,SF,4,5.6875,3.3247
5,parallel,0.71,size,SF,4,5.75,1.7001
5,parallel,0.71,size,SF,4,5.5,1.5002
5,parallel,1,size,SF,4,4.8125,3.0249
5,parallel,1,size,SF,4,5.3125,2.7749
5,parallel,1,size,SF,4,4.8125,3.0748
5,parallel,1,size,SF,4,5.875,1.9251
5,parallel,1.41,size,SF,4,3.5625,2.5124
5,parallel,1.41,size,SF,4,5.1875,2.2
5,parallel,1.41,size,SF,4,5.4375,1.2502
5,parallel,1.41,size,SF,4,5.125,2.9498
5,parallel,2,size,SF,4,5.625,1.9502
5,parallel,2,size,SF,4,4.75,2.4999
5,parallel,2,size,SF,4,5.25,2.0126
5,parallel,2,size,SF,4,5.1875,2.8748
5,parallel,4,size,SF,4,5.0625,1.8626
5,parallel,4,size,SF,4,5.9375,2.0251
5,parallel,4,size,SF,4,4.8125,2.3875
5,parallel,4,size,SF,4,4.9375,1.9626
5,parallel,0.25,size,SF,4,5.8125,2.7499
5,parallel,0.25,size,SF,4,5.8125,2.6125
5,parallel,0.25,size,SF,4,5.1875,2.4375
5,parallel,0.25,size,SF,4,6.4375,1.6877
5,parallel,0.5,size,SF,4,5.25,2.3749
5,parallel,0.5,size,SF,4,6.0625,2.1
5,parallel,0.5,size,SF,4,5.6875,1.6627
5,parallel,0.5,size,SF,4,4.625,2.2749
5,parallel,0.71,size,SF,4,5.6875,2.2896
5,parallel,0.71,size,SF,4,6.125,1.8501
5,parallel,0.71,size,SF,4,5.5625,3.4746
5,parallel,0.71,size,SF,4,6.6875,3.0872
5,parallel,1,size,SF,4,5.5625,2.6375
5,parallel,1,size,SF,4,5.5,3.7371
5,parallel,1,size,SF,4,6.25,2.9248
5,parallel,1,size,SF,4,5.625,2.3749
5,parallel,1.41,size,SF,4,5.8125,2
5,parallel,1.41,size,SF,4,4.5,3.0873
5,parallel,1.41,size,SF,4,5.125,1.5002
5,parallel,1.41,size,SF,4,5.5625,2.4999
5,parallel,2,size,SF,4,6,2.9373
5,parallel,2,size,SF,4,4.9375,2.7873
5,parallel,2,size,SF,4,5.8125,2.3999
5,parallel,2,size,SF,4,5.4375,3.7246
5,parallel,4,size,SF,4,5.9375,2.8874
5,parallel,4,size,SF,4,5.75,3.3747
5,parallel,4,size,SF,4,5.625,1.1753
5,parallel,4,size,SF,4,5.625,3.2122
5,parallel,0.25,size,SF,8,10.5,2.4999
5,parallel,0.25,size,SF,8,9.8125,2.7624
5,parallel,0.25,size,SF,8,9.9375,2.5749
5,parallel,0.25,size,SF,8,9.0625,2.35
5,parallel,0.5,size,SF,8,8.125,2.5249
5,parallel,0.5,size,SF,8,10.875,2.1375
5,parallel,0.5,size,SF,8,10,1.7376
5,parallel,0.5,size,SF,8,9.1875,2.4249
5,parallel,0.71,size,SF,8,9.4375,2.7999
5,parallel,0.71,size,SF,8,11.0625,1.8501
5,parallel,0.71,size,SF,8,8.875,2.6499
5,parallel,0.71,size,SF,8,13,2.6124
5,parallel,1,size,SF,8,7.75,2.9624
5,parallel,1,size,SF,8,10.5,3.0498
5,parallel,1,size,SF,8,11.5625,0.98784
5,parallel,1,size,SF,8,11.0625,3.1497
5,parallel,1.41,size,SF,8,8.6875,2.9375
5,parallel,1.41,size,SF,8,9.8125,2.8873
5,parallel,1.41,size,SF,8,9.8125,2.8248
5,parallel,1.41,size,SF,8,10.4375,3.1123
5,parallel,2,size,SF,8,8.1875,2.3
5,parallel,2,size,SF,8,8.6875,2.35
5,parallel,2,size,SF,8,13.5625,1.7001
5,parallel,2,size,SF,8,10.5,3.962
5,parallel,4,size,SF,8,7.0625,2.9375
5,parallel,4,size,SF,8,10.4375,1.8751
5,parallel,4,size,SF,8,13.75,2.6499
5,parallel,4,size,SF,8,11.25,1.7751
5,parallel,0.25,size,SF,8,7.875,2.6873
5,parallel,0.25,size,SF,8,11.75,3.0748
5,parallel,0.25,size,SF,8,9.8125,2.6624
5,parallel,0.25,size,SF,8,11.375,1.6627
5,parallel,0.5,size,SF,8,8.6875,1.8001
5,parallel,0.5,size,SF,8,8.6875,5.6491
5,parallel,0.5,size,SF,8,11,1.4877
5,parallel,0.5,size,SF,8,12.6875,3.0373
5,parallel,0.71,size,SF,8,11,1.9001
5,parallel,0.71,size,SF,8,11.0625,2.1002
5,parallel,0.71,size,SF,8,10.375,2.175
5,parallel,0.71,size,SF,8,13.875,2.2
5,parallel,1,size,SF,8,12.5625,2.6499
5,parallel,1,size,SF,8,11,3.4497
5,parallel,1,size,SF,8,11.4375,2.5374
5,parallel,1,size,SF,8,11.4375,1.5627
5,parallel,1.41,size,SF,8,11.5625,1.8001
5,parallel,1.41,size,SF,8,10.5,1.9876
5,parallel,1.41,size,SF,8,10,2.0626
5,parallel,1.41,size,SF,8,12.1875,2.6132
5,parallel,2,size,SF,8,10,3.1372
5,parallel,2,size,SF,8,11.0625,1.6876
5,parallel,2,size,SF,8,9.625,1.9626
5,parallel,2,size,SF,8,10.125,2.425
5,parallel,4,size,SF,8,9.625,3.3747
5,parallel,4,size,SF,8,11.25,2.05
5,parallel,4,size,SF,8,9.625,3.1872
5,parallel,4,size,SF,8,10.3125,2.15
5,parallel,0.25,SF,size,4,3.1623,5.1624
5,parallel,0.25,SF,size,4,2.565,9.4994
5,parallel,0.25,SF,size,4,5.2261,1.3488
5,parallel,0.25,SF,size,4,1.9135,3.8627
5,parallel,0.5,SF,size,4,3.5855,5.1533
5,parallel,0.5,SF,size,4,4.6093,4.2829
5,parallel,0.5,SF,size,4,5.9255,3.6415
5,parallel,0.5,SF,size,4,3.7388,4.4024
5,parallel,0.71,SF,size,4,2.9083,3.5533
5,parallel,0.71,SF,size,4,3.5855,2.9679
5,parallel,0.71,SF,size,4,4.4203,3.5859
5,parallel,0.71,SF,size,4,3.8986,3.1597
5,parallel,1,SF,size,4,4.2391,2.6509
5,parallel,1,SF,size,4,5.4496,4.3344
5,parallel,1,SF,size,4,5.6826,4.2805
5,parallel,1,SF,size,4,3.8986,3.1913
5,parallel,1.41,SF,size,4,5.9255,4.3907
5,parallel,1.41,SF,size,4,5.0119,3.1849
5,parallel,1.41,SF,size,4,4.6093,4.876
5,parallel,1.41,SF,size,4,5.0119,5.2462
5,parallel,2,SF,size,4,4.4203,1.9099
5,parallel,2,SF,size,4,4.6093,2.4585
5,parallel,2,SF,size,4,5.0119,2.0565
5,parallel,2,SF,size,4,4.6093,3.7064
5,parallel,4,SF,size,4,3.5855,2.7564
5,parallel,4,SF,size,4,4.2391,3.0104
5,parallel,4,SF,size,4,4.6093,2.6342
5,parallel,4,SF,size,4,3.2975,3.8396
5,parallel,0.25,SF,size,4,2.0806,4.0933
5,parallel,0.25,SF,size,4,3.7388,4.0228
5,parallel,0.25,SF,size,4,1.2589,3.35
5,parallel,0.25,SF,size,4,5.0119,3.4311
5,parallel,0.5,SF,size,4,3.8986,4.1443
5,parallel,0.5,SF,size,4,4.2391,5.2814
5,parallel,0.5,SF,size,4,5.4496,4.3035
5,parallel,0.5,SF,size,4,5.4496,4.625
5,parallel,0.71,SF,size,4,4.8064,3.9399
5,parallel,0.71,SF,size,4,6.443,6.8307
5,parallel,0.71,SF,size,4,4.4203,3.6703
5,parallel,0.71,SF,size,4,4.4203,2.2722
5,parallel,1,SF,size,4,4.4203,3.5959
5,parallel,1,SF,size,4,4.4203,7.3578
5,parallel,1,SF,size,4,5.2261,4.0053
5,parallel,1,SF,size,4,4.0653,2.6589
5,parallel,1.41,SF,size,4,5.6826,2.7901
5,parallel,1.41,SF,size,4,4.0653,5.1813
5,parallel,1.41,SF,size,4,5.6826,3.9362
5,parallel,1.41,SF,size,4,4.0653,4.3319
5,parallel,2,SF,size,4,6.443,3.8141
5,parallel,2,SF,size,4,5.2261,5.098
5,parallel,2,SF,size,4,5.0119,3.328
5,parallel,2,SF,size,4,3.7388,5.7042
5,parallel,4,SF,size,4,4.2391,3.7523
5,parallel,4,SF,size,4,4.4203,7.5481
5,parallel,4,SF,size,4,4.6093,4.8981
5,parallel,4,SF,size,4,4.8064,5.4599
5,parallel,0.25,SF,size,8,0.82829,2.9117
5,parallel,0.25,SF,size,8,2.9083,5.3882
5,parallel,0.25,SF,size,8,4.8064,2.924
5,parallel,0.25,SF,size,8,1.5521,3.9063
5,parallel,0.5,SF,size,8,3.1623,4.132
5,parallel,0.5,SF,size,8,4.4203,3.9644
5,parallel,0.5,SF,size,8,5.0119,4.0413
5,parallel,0.5,SF,size,8,3.0326,3.5769
5,parallel,0.71,SF,size,8,3.5855,6.6557
5,parallel,0.71,SF,size,8,3.2975,4.8223
5,parallel,0.71,SF,size,8,3.2975,3.7483
5,parallel,0.71,SF,size,8,3.1623,5.7958
5,parallel,1,SF,size,8,3.7388,1.8276
5,parallel,1,SF,size,8,3.8986,6.4902
5,parallel,1,SF,size,8,3.8986,2.0096
5,parallel,1,SF,size,8,2.9083,4.732
5,parallel,1.41,SF,size,8,3.4385,6.4432
5,parallel,1.41,SF,size,8,3.1623,4.8722
5,parallel,1.41,SF,size,8,2.4599,2.4835
5,parallel,1.41,SF,size,8,3.2975,4.2722
5,parallel,2,SF,size,8,3.7388,4.5641
5,parallel,2,SF,size,8,3.2975,2.8909
5,parallel,2,SF,size,8,3.2975,1.7878
5,parallel,2,SF,size,8,3.1623,2.7496
5,parallel,4,SF,size,8,4.0653,8.8855
5,parallel,4,SF,size,8,3.4385,3.2773
5,parallel,4,SF,size,8,3.5855,3.3217
5,parallel,4,SF,size,8,3.5855,4.3839
5,parallel,0.25,SF,size,8,1.7598,5.0293
5,parallel,0.25,SF,size,8,3.2975,3.9349
5,parallel,0.25,SF,size,8,1.3127,2.6588
5,parallel,0.25,SF,size,8,1.5521,2.4549
5,parallel,0.5,SF,size,8,3.1623,3.8684
5,parallel,0.5,SF,size,8,3.8986,4.6966
5,parallel,0.5,SF,size,8,4.0653,5.304
5,parallel,0.5,SF,size,8,3.7388,6.8274
5,parallel,0.71,SF,size,8,3.5855,4.3372
5,parallel,0.71,SF,size,8,3.2975,2.1753
5,parallel,0.71,SF,size,8,4.4203,2.0311
5,parallel,0.71,SF,size,8,3.1623,3.8272
5,parallel,1,SF,size,8,3.7388,2.0333
5,parallel,1,SF,size,8,3.7388,3.8499
5,parallel,1,SF,size,8,4.4203,2.2855
5,parallel,1,SF,size,8,5.4496,3.2313
5,parallel,1.41,SF,size,8,4.2391,3.6653
5,parallel,1.41,SF,size,8,4.2391,2.2954
5,parallel,1.41,SF,size,8,3.7388,4.5899
5,parallel,1.41,SF,size,8,4.0653,6.4828
5,parallel,2,SF,size,8,4.0653,4.6807
5,parallel,2,SF,size,8,5.6826,6.0376
5,parallel,2,SF,size,8,3.8986,4.2088
5,parallel,2,SF,size,8,3.7388,1.6205
5,parallel,4,SF,size,8,3.7388,5.3263
5,parallel,4,SF,size,8,3.8986,2.4315
5,parallel,4,SF,size,8,3.2975,2.2246
5,parallel,4,SF,size,8,4.0653,5.3436
5,parallel,0.25,SF,SF,4,0.50119,2.4695
5,parallel,0.25,SF,SF,4,0.97928,1.2958
5,parallel,0.25,SF,SF,4,0.50119,2.1263
5,parallel,0.25,SF,SF,4,1.3127,3.797
5,parallel,0.5,SF,SF,4,1.7598,2.6433
5,parallel,0.5,SF,SF,4,1.7598,6.0721
5,parallel,0.5,SF,SF,4,1.835,2.124
5,parallel,0.5,SF,SF,4,1.9953,4.7041
5,parallel,0.71,SF,SF,4,2.9083,3.5384
5,parallel,0.71,SF,SF,4,3.5855,3.8235
5,parallel,0.71,SF,SF,4,2.789,4.0316
5,parallel,0.71,SF,SF,4,2.789,2.9037
5,parallel,1,SF,SF,4,4.2391,2.62
5,parallel,1,SF,SF,4,5.0119,5.8945
5,parallel,1,SF,SF,4,3.7388,3.0311
5,parallel,1,SF,SF,4,4.4203,3.3969
5,parallel,1.41,SF,SF,4,7.3053,3.11
5,parallel,1.41,SF,SF,4,7.0057,4.3284
5,parallel,1.41,SF,SF,4,6.1789,4.8243
5,parallel,1.41,SF,SF,4,8.2829,1.2369
